,movieId,title,genres
6823,6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6825,6936,Elf (2003),Children|Comedy|Fantasy
6831,6942,Love Actually (2003),Comedy|Drama|Romance
6833,6944,Father of the Bride (1991),Comedy
6836,6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6839,6950,"Missing, The (2003)",Adventure|Thriller|Western
6840,6951,"Cat in the Hat, The (2003)",Children|Comedy
6841,6952,Gothika (2003),Horror|Thriller
6842,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6843,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6846,6957,Bad Santa (2003),Comedy|Crime
6848,6959,Timeline (2003),Action|Adventure|Sci-Fi
6855,6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6868,6979,WarGames (1983),Drama|Sci-Fi|Thriller
6874,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6876,6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
6882,6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6886,6997,Hoffa (1992),Crime|Drama
6889,7000,Hudson Hawk (1991),Action|Adventure|Comedy
6890,7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
6893,7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
6897,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
6902,7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
6906,7017,Passenger 57 (1992),Action|Thriller
6911,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
6916,7027,Silverado (1985),Action|Western
6923,7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance
6933,7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
6934,7045,"Witches, The (1990)",Children|Fantasy
6935,7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
6949,7060,Jesus Christ Superstar (1973),Drama|Musical
6952,7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama
6954,7065,"Birth of a Nation, The (1915)",Drama|War
6957,7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance
6965,7076,Bullitt (1968),Action|Crime|Drama|Thriller
6978,7089,Amarcord (1973),Comedy|Drama
6979,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
6988,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
6991,7102,Dragnet (1987),Comedy|Crime|Drama
7005,7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
7021,7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance
7026,7137,"Cooler, The (2003)",Comedy|Drama|Romance
7028,7139,In America (2002),Drama|Romance
7032,7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
7036,7147,Big Fish (2003),Drama|Fantasy|Romance
7038,7149,Something's Gotta Give (2003),Comedy|Drama|Romance
7039,7150,Stuck on You (2003),Comedy
7040,7151,Girl with a Pearl Earring (2003),Drama|Romance
7042,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
7043,7154,Mona Lisa Smile (2003),Drama|Romance
7044,7155,Calendar Girls (2003),Comedy
7045,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
7047,7158,House of Sand and Fog (2003),Drama
7049,7160,Monster (2003),Crime|Drama
7050,7161,Cheaper by the Dozen (2003),Children|Comedy
7051,7162,Cold Mountain (2003),Drama|Romance|War
7052,7163,Paycheck (2003),Action|Sci-Fi|Thriller
7053,7164,Peter Pan (2003),Action|Adventure|Children|Fantasy
7062,7173,Along Came Polly (2004),Comedy|Romance
7123,7234,"Strada, La (1954)",Drama
7124,7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
7136,7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
7143,7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
7145,7256,Touching the Void (2003),Adventure|Documentary
7152,7263,Miracle (2004),Drama
7154,7265,"Dreamers, The (2003)",Drama
7174,7285,Thirteen (2003),Drama
7182,7293,50 First Dates (2004),Comedy|Romance
7206,7317,EuroTrip (2004),Adventure|Comedy
7207,7318,"Passion of the Christ, The (2004)",Drama
7212,7323,"Good bye, Lenin! (2003)",Comedy|Drama
7213,7324,Hidalgo (2004),Adventure|Drama
7214,7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
7216,7327,Persona (1966),Drama
7235,7346,"Girl Next Door, The (2004)",Comedy|Romance
7236,7347,Secret Window (2004),Mystery|Thriller
7249,7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
7250,7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
7251,7362,Taking Lives (2004),Crime|Drama|Thriller
7255,7366,Jersey Girl (2004),Comedy|Drama|Romance
7256,7367,"Ladykillers, The (2004)",Comedy|Crime
7258,7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery
7260,7371,Dogville (2003),Drama|Mystery|Thriller
7262,7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
7265,7376,Walking Tall (2004),Action
7269,7380,Ella Enchanted (2004),Comedy|Fantasy|Romance
7270,7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime
7275,7386,"Ten Commandments, The (1956)",Adventure|Drama
7276,7387,Dawn of the Dead (1978),Action|Drama|Horror
7308,7419,After Hours (1985),Comedy|Thriller
7313,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
7314,7439,"Punisher, The (2004)",Action|Crime|Thriller
7319,7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
7320,7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
7323,7448,Envy (2004),Comedy
7325,7450,Laws of Attraction (2004),Comedy|Romance
7326,7451,Mean Girls (2004),Comedy
7329,7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror
7333,7458,Troy (2004),Action|Adventure|Drama|War
7335,7460,Coffee and Cigarettes (2003),Comedy|Drama
7344,7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi
7345,7482,Enter the Dragon (1973),Action|Crime
7357,7505,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery
7372,7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
7373,7570,Octopussy (1983),Action|Adventure|Thriller
7376,7573,Never Say Never Again (1983),Action|Adventure|Thriller
7388,7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
7413,7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi
7416,7669,Pride and Prejudice (1995),Drama|Romance
7419,7698,"China Syndrome, The (1979)",Drama|Thriller
7422,7701,Look Who's Talking Too (1990),Comedy|Romance
7459,7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller
7463,7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War
7485,7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller
7504,7827,Cypher (2002),Action|Sci-Fi|Thriller
7511,7836,Woodstock (1970),Documentary|Musical
7516,7841,Children of Dune (2003),Fantasy|Sci-Fi
7517,7842,Dune (2000),Drama|Fantasy|Sci-Fi
7562,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure
7569,7934,Zelig (1983),Comedy
7594,7980,"Bridge Too Far, A (1977)",Action|Drama|War
7595,7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
7597,7983,Broadway Danny Rose (1984),Comedy
7619,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
7623,8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
7633,8042,Mean Streets (1973),Crime|Drama
7663,8131,Pursuit of Happiness (2001),Comedy|Romance
7664,8132,Gladiator (1992),Action|Drama
7679,8154,"Dolce Vita, La (1960)",Drama
7684,8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
7701,8207,"Day of the Jackal, The (1973)",Crime|Thriller
7709,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
7719,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery
7755,8337,"Caine Mutiny, The (1954)",Drama|War
7758,8340,Escape from Alcatraz (1979),Drama|Thriller
7761,8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
7762,8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
7767,8366,Saved! (2004),Comedy|Drama
7769,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
7771,8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
7772,8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
7773,8372,Garfield: The Movie (2004),Animation|Children|Comedy
7774,8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
7777,8376,Napoleon Dynamite (2004),Comedy
7802,8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror
7832,8464,Super Size Me (2004),Comedy|Documentary|Drama
7835,8477,"Jetée, La (1962)",Romance|Sci-Fi
7846,8491,White Heat (1949),Crime|Drama|Film-Noir
7860,8507,Freaks (1932),Crime|Drama|Horror
7873,8528,Dodgeball: A True Underdog Story (2004),Comedy
7874,8529,"Terminal, The (2004)",Comedy|Drama|Romance
7875,8530,Dear Frankie (2004),Drama|Romance
7876,8531,White Chicks (2004),Action|Comedy|Crime
7878,8533,"Notebook, The (2004)",Drama|Romance
7899,8581,Pirates of Silicon Valley (1999),Documentary|Drama
7908,8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi
7913,8596,Revenge of the Pink Panther (1978),Comedy|Crime
7921,8604,Taxi (1998),Action|Comedy
7931,8614,Overboard (1987),Comedy|Romance
7939,8622,Fahrenheit 9/11 (2004),Documentary
7950,8633,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
7953,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
7955,8638,Before Sunset (2004),Drama|Romance
7957,8640,King Arthur (2004),Action|Adventure|Drama|War
7958,8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
7960,8643,"Cinderella Story, A (2004)",Comedy|Romance
7961,8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
7962,8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
7982,8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
7983,8666,Catwoman (2004),Action|Crime|Fantasy
8007,8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
8089,8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
8098,8781,"Manchurian Candidate, The (2004)",Thriller
8100,8783,"Village, The (2004)",Drama|Mystery|Thriller
8101,8784,Garden State (2004),Comedy|Drama|Romance
8115,8798,Collateral (2004),Action|Crime|Drama|Thriller
8117,8800,Code 46 (2003),Romance|Sci-Fi
8124,8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
8125,8808,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance
8127,8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
8131,8814,Without a Paddle (2004),Comedy
8144,8827,"Bill Cosby, Himself (1983)",Comedy|Documentary
8177,8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
8178,8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
8182,8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
8183,8866,Wimbledon (2004),Comedy|Romance
8187,8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
8190,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
8191,8874,Shaun of the Dead (2004),Comedy|Horror
8196,8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller
8197,8880,Mask (1985),Drama
8224,8907,Shark Tale (2004),Animation|Children|Comedy
8225,8908,Ladder 49 (2004),Action|Drama|Thriller
8227,8910,I Heart Huckabees (2004),Comedy
8231,8914,Primer (2004),Drama|Sci-Fi
8233,8916,Shall We Dance? (2004),Comedy|Romance
8234,8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
8254,8937,Friday Night Lights (2004),Action|Drama
8256,8939,"Final Cut, The (2004)",Sci-Fi|Thriller
8264,8947,"Grudge, The (2004)",Horror|Mystery|Thriller
8265,8948,Alfie (2004),Comedy|Drama|Romance
8266,8949,Sideways (2004),Comedy|Drama|Romance
8267,8950,The Machinist (2004),Drama|Mystery|Thriller
8274,8957,Saw (2004),Horror|Mystery|Thriller
8275,8958,Ray (2004),Drama
8278,8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
8282,8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
8283,8966,Kinsey (2004),Drama
8285,8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
8286,8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
8287,8970,Finding Neverland (2004),Drama
8289,8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
8290,8973,Bad Education (La mala educación) (2004),Drama|Thriller
8291,8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
8294,8977,Alexander (2004),Action|Adventure|Drama|War
8298,8981,Closer (2004),Drama|Romance
8300,8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
8301,8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
8302,8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
8368,25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
8600,26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance
8632,26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
8633,26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
8646,26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
8715,26242,Duel (1971),Action|Mystery|Thriller
8853,26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi
8923,26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
8959,26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
8977,26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
8996,26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
9021,26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
9056,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
9238,27193,Taxi 2 (2000),Action|Comedy
9287,27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
9330,27416,Jalla! Jalla! (2000),Comedy|Drama|Romance
9361,27478,Ali G Indahouse (2002),Comedy
9364,27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
9378,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
9398,27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
9406,27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
9428,27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
9448,27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
9456,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
9461,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
9463,27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
9487,27772,Ju-on: The Grudge (2002),Horror
9488,27773,Old Boy (2003),Mystery|Thriller
9499,27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
9500,27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy
9507,27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
9509,27803,"Sea Inside, The (Mar adentro) (2004)",Drama
9511,27808,Spanglish (2004),Comedy|Drama|Romance
9514,27815,"Chorus, The (Choristes, Les) (2004)",Drama
9518,27821,"Interpreter, The (2005)",Drama|Thriller
9527,27831,Layer Cake (2004),Crime|Drama|Thriller
9531,27837,Flight of the Phoenix (2004),Action|Adventure
9533,27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller
9537,27846,"Corporation, The (2003)",Documentary
9568,27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
9580,30707,Million Dollar Baby (2004),Drama
9587,30749,Hotel Rwanda (2004),Drama|War
9594,30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
9599,30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
9600,30812,"Aviator, The (2004)",Drama
9601,30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance
9603,30820,"Woodsman, The (2004)",Drama
9604,30822,In Good Company (2004),Comedy|Drama
9605,30825,Meet the Fockers (2004),Comedy
9677,31221,Elektra (2005),Action|Adventure|Crime|Drama
9679,31225,Coach Carter (2005),Drama
9702,31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
9707,31410,"Downfall (Untergang, Der) (2004)",Drama|War
9709,31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller
9712,31427,Hide and Seek (2005),Horror|Mystery|Thriller
9758,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
9759,31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi
9764,31685,Hitch (2005),Comedy|Romance
9769,31696,Constantine (2005),Action|Fantasy|Horror|Thriller
9783,31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
9793,31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
9812,31952,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery
9827,32017,"Pacifier, The (2005)",Action|Comedy
9828,32019,Be Cool (2005),Comedy|Crime|Musical
9831,32029,Hostage (2005),Action|Crime|Drama|Thriller
9832,32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
9872,32213,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller
9888,32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime
9950,32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
9954,32596,Sahara (2005),Action|Adventure|Comedy
9955,32598,Fever Pitch (2005),Comedy|Romance
10015,32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi
10041,33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
10051,33085,"Amityville Horror, The (2005)",Horror|Thriller
10069,33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance
10073,33154,Enron: The Smartest Guys in the Room (2005),Documentary
10074,33158,xXx: State of the Union (2005),Action|Crime|Thriller
10076,33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
10077,33164,House of Wax (2005),Horror|Thriller
10078,33166,Crash (2004),Crime|Drama
10125,33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
10133,33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
10135,33499,Monster-in-Law (2005),Comedy|Romance
10153,33615,Madagascar (2005),Adventure|Animation|Children|Comedy
10160,33646,"Longest Yard, The (2005)",Comedy|Drama
10163,33660,Cinderella Man (2005),Drama|Romance
10164,33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama
10168,33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
10186,33794,Batman Begins (2005),Action|Crime|IMAX
10198,33834,Land of the Dead (2005),Action|Horror|Thriller
10199,33836,Bewitched (2005),Comedy|Fantasy|Romance
10211,33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance
10241,34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
10246,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
10254,34143,Dark Water (2005),Drama|Horror|Thriller
10256,34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
10257,34153,Murderball (2005),Documentary
10260,34162,Wedding Crashers (2005),Comedy|Romance
10279,34271,Hustle & Flow (2005),Crime|Drama
10285,34319,"Island, The (2005)",Action|Sci-Fi|Thriller
10287,34323,"Devil's Rejects, The (2005)",Action|Crime|Horror
10304,34405,Serenity (2005),Action|Adventure|Sci-Fi
10309,34437,Broken Flowers (2005),Comedy|Drama
10321,34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy
10325,34530,Deuce Bigalow: European Gigolo (2005),Comedy
10326,34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller
10327,34534,Four Brothers (2005),Action|Crime|Drama
10331,34542,Grizzly Man (2005),Documentary
10365,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance
10369,35957,Red Eye (2005),Horror|Thriller
10377,36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller
10386,36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
10395,36517,"Constant Gardener, The (2005)",Drama|Thriller
10396,36519,Transporter 2 (2005),Action|Crime|Thriller
10398,36525,Just Like Heaven (2005),Comedy|Fantasy|Romance
10399,36527,Proof (2005),Drama
10400,36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
10412,36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy
10432,37380,Doom (2005),Action|Horror|Sci-Fi
10433,37382,Domino (2005),Crime|Drama|Thriller
